empresa_id,aeronave,modelo_sessao_codigo,modelo_sessao_nome,finalidade,ordem,manobra_id,manobra_codigo_atual,manobra_nome_atual,categoria,tipo_conteudo,aplicabilidade,referencia_airtrust,referencia_pto,referencia_normativa,ativa,origem_dado,proveniencia,commit_ou_evidencia,observacao,acao_documental_recomendada
6,AW139,A139-NOT-02,Treinamento Noturno Offshore,NOTURNO,4,803,A139-PRC-24,Transição para Circuito Noturno,Procedimentos Normais,PROCEDIMENTO_NORMAL,AW139,production-d1-read-only:2026-07-15:modelo=A139-NOT-02:ordem=4,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),,SIM,PRODUCAO_READ_ONLY,PRESENTE_EM_PRODUCAO_NAO_LOCALIZADO_NO_GITHUB,production-d1-read-only:2026-07-15,Codigo de manobra ativo em producao sem localizacao nas fontes versionadas pesquisadas.,"Usar o snapshot canonico de 2026-07-15 como baseline documental completa: manobra_codigo_atual, manobra_nome_atual, ordem, aplicabilidade e relacao modelo-manobra sao canonicos; qualquer divergencia deve ser corrigida no PTO; proveniencia parcial permanece TRACEABILITY_DEBT_OPEN sem bloquear o uso documental."
6,AW139,A139-NOT-02,Treinamento Noturno Offshore,NOTURNO,5,764,A139-OFF-07,Decolagem CAT A — Clear Area ou Vertical,SOL,PROCEDIMENTO_NORMAL,AW139,production-d1-read-only:2026-07-15:modelo=A139-NOT-02:ordem=5,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),,SIM,PRODUCAO_READ_ONLY,PRESENTE_EM_PRODUCAO_NAO_LOCALIZADO_NO_GITHUB,production-d1-read-only:2026-07-15,Codigo de manobra ativo em producao sem localizacao nas fontes versionadas pesquisadas.,"Usar o snapshot canonico de 2026-07-15 como baseline documental completa: manobra_codigo_atual, manobra_nome_atual, ordem, aplicabilidade e relacao modelo-manobra sao canonicos; qualquer divergencia deve ser corrigida no PTO; proveniencia parcial permanece TRACEABILITY_DEBT_OPEN sem bloquear o uso documental."
6,AW139,A139-NOT-02,Treinamento Noturno Offshore,NOTURNO,6,802,A139-SOL-23,Decolagem Noturna — Unidade Marítima (Helideck),Operações de Solo e Decolagem (SOL),NAO_CONFIRMADO,AW139,production-d1-read-only:2026-07-15:modelo=A139-NOT-02:ordem=6,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),,SIM,PRODUCAO_READ_ONLY,PRESENTE_EM_PRODUCAO_NAO_LOCALIZADO_NO_GITHUB,production-d1-read-only:2026-07-15,Codigo de manobra ativo em producao sem localizacao nas fontes versionadas pesquisadas.,"Usar o snapshot canonico de 2026-07-15 como baseline documental completa: manobra_codigo_atual, manobra_nome_atual, ordem, aplicabilidade e relacao modelo-manobra sao canonicos; qualquer divergencia deve ser corrigida no PTO; proveniencia parcial permanece TRACEABILITY_DEBT_OPEN sem bloquear o uso documental."
6,AW139,A139-NOT-02,Treinamento Noturno Offshore,NOTURNO,7,380,A139-OFF-01A,Navegação offshore,PROCEDIMENTOS,PROCEDIMENTO_NORMAL,AW139,production-d1-read-only:2026-07-15:modelo=A139-NOT-02:ordem=7,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),,SIM,PRODUCAO_READ_ONLY,PRESENTE_EM_PRODUCAO_NAO_LOCALIZADO_NO_GITHUB,production-d1-read-only:2026-07-15,Codigo de manobra ativo em producao sem localizacao nas fontes versionadas pesquisadas.,"Usar o snapshot canonico de 2026-07-15 como baseline documental completa: manobra_codigo_atual, manobra_nome_atual, ordem, aplicabilidade e relacao modelo-manobra sao canonicos; qualquer divergencia deve ser corrigida no PTO; proveniencia parcial permanece TRACEABILITY_DEBT_OPEN sem bloquear o uso documental."
6,AW139,A139-NOT-02,Treinamento Noturno Offshore,NOTURNO,8,766,A139-OFF-09,Navegação Offshore e Combustível,VOO,PROCEDIMENTO_NORMAL,AW139,production-d1-read-only:2026-07-15:modelo=A139-NOT-02:ordem=8,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),,SIM,PRODUCAO_READ_ONLY,PRESENTE_EM_PRODUCAO_NAO_LOCALIZADO_NO_GITHUB,production-d1-read-only:2026-07-15,Codigo de manobra ativo em producao sem localizacao nas fontes versionadas pesquisadas.,"Usar o snapshot canonico de 2026-07-15 como baseline documental completa: manobra_codigo_atual, manobra_nome_atual, ordem, aplicabilidade e relacao modelo-manobra sao canonicos; qualquer divergencia deve ser corrigida no PTO; proveniencia parcial permanece TRACEABILITY_DEBT_OPEN sem bloquear o uso documental."
6,AW139,A139-NOT-02,Treinamento Noturno Offshore,NOTURNO,9,771,A139-OFF-14,Briefing de Aproximação ao Helideck,APR,BRIEFING,AW139,production-d1-read-only:2026-07-15:modelo=A139-NOT-02:ordem=9,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),,SIM,PRODUCAO_READ_ONLY,PRESENTE_EM_PRODUCAO_NAO_LOCALIZADO_NO_GITHUB,production-d1-read-only:2026-07-15,Codigo de manobra ativo em producao sem localizacao nas fontes versionadas pesquisadas.,"Usar o snapshot canonico de 2026-07-15 como baseline documental completa: manobra_codigo_atual, manobra_nome_atual, ordem, aplicabilidade e relacao modelo-manobra sao canonicos; qualquer divergencia deve ser corrigida no PTO; proveniencia parcial permanece TRACEABILITY_DEBT_OPEN sem bloquear o uso documental."
6,AW139,A139-NOT-02,Treinamento Noturno Offshore,NOTURNO,10,381,A139-OFF-02A,Aproximação offshore,PROCEDIMENTOS,PROCEDIMENTO_NORMAL,AW139,production-d1-read-only:2026-07-15:modelo=A139-NOT-02:ordem=10,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),,SIM,PRODUCAO_READ_ONLY,PRESENTE_EM_PRODUCAO_NAO_LOCALIZADO_NO_GITHUB,production-d1-read-only:2026-07-15,Codigo de manobra ativo em producao sem localizacao nas fontes versionadas pesquisadas.,"Usar o snapshot canonico de 2026-07-15 como baseline documental completa: manobra_codigo_atual, manobra_nome_atual, ordem, aplicabilidade e relacao modelo-manobra sao canonicos; qualquer divergencia deve ser corrigida no PTO; proveniencia parcial permanece TRACEABILITY_DEBT_OPEN sem bloquear o uso documental."
6,AW139,A139-NOT-02,Treinamento Noturno Offshore,NOTURNO,11,806,A139-NOT-27,Pouso Noturno no Helideck — Referência de Iluminação,Aproximação e Pouso (APR),NAO_CONFIRMADO,AW139,production-d1-read-only:2026-07-15:modelo=A139-NOT-02:ordem=11,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),,SIM,PRODUCAO_READ_ONLY,PRESENTE_EM_PRODUCAO_NAO_LOCALIZADO_NO_GITHUB,production-d1-read-only:2026-07-15,Codigo de manobra ativo em producao sem localizacao nas fontes versionadas pesquisadas.,"Usar o snapshot canonico de 2026-07-15 como baseline documental completa: manobra_codigo_atual, manobra_nome_atual, ordem, aplicabilidade e relacao modelo-manobra sao canonicos; qualquer divergencia deve ser corrigida no PTO; proveniencia parcial permanece TRACEABILITY_DEBT_OPEN sem bloquear o uso documental."
6,AW139,A139-NOT-02,Treinamento Noturno Offshore,NOTURNO,12,772,A139-OFF-15,Pouso Normal no Helideck,APR,PROCEDIMENTO_NORMAL,AW139,production-d1-read-only:2026-07-15:modelo=A139-NOT-02:ordem=12,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),,SIM,PRODUCAO_READ_ONLY,PRESENTE_EM_PRODUCAO_NAO_LOCALIZADO_NO_GITHUB,production-d1-read-only:2026-07-15,Codigo de manobra ativo em producao sem localizacao nas fontes versionadas pesquisadas.,"Usar o snapshot canonico de 2026-07-15 como baseline documental completa: manobra_codigo_atual, manobra_nome_atual, ordem, aplicabilidade e relacao modelo-manobra sao canonicos; qualquer divergencia deve ser corrigida no PTO; proveniencia parcial permanece TRACEABILITY_DEBT_OPEN sem bloquear o uso documental."
6,AW139,A139-NOT-02,Treinamento Noturno Offshore,NOTURNO,13,807,A139-NOT-28,Arremetida Noturna — Helideck,Aproximação e Pouso (APR),NAO_CONFIRMADO,AW139,production-d1-read-only:2026-07-15:modelo=A139-NOT-02:ordem=13,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),,SIM,PRODUCAO_READ_ONLY,PRESENTE_EM_PRODUCAO_NAO_LOCALIZADO_NO_GITHUB,production-d1-read-only:2026-07-15,Codigo de manobra ativo em producao sem localizacao nas fontes versionadas pesquisadas.,"Usar o snapshot canonico de 2026-07-15 como baseline documental completa: manobra_codigo_atual, manobra_nome_atual, ordem, aplicabilidade e relacao modelo-manobra sao canonicos; qualquer divergencia deve ser corrigida no PTO; proveniencia parcial permanece TRACEABILITY_DEBT_OPEN sem bloquear o uso documental."
6,AW139,A139-NOT-02,Treinamento Noturno Offshore,NOTURNO,14,773,A139-OFF-16,Gestão de Potência OEI — Limites e Monitoramento,EME,EMERGENCIA,AW139,production-d1-read-only:2026-07-15:modelo=A139-NOT-02:ordem=14,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),,SIM,PRODUCAO_READ_ONLY,PRESENTE_EM_PRODUCAO_NAO_LOCALIZADO_NO_GITHUB,production-d1-read-only:2026-07-15,Codigo de manobra ativo em producao sem localizacao nas fontes versionadas pesquisadas.,"Usar o snapshot canonico de 2026-07-15 como baseline documental completa: manobra_codigo_atual, manobra_nome_atual, ordem, aplicabilidade e relacao modelo-manobra sao canonicos; qualquer divergencia deve ser corrigida no PTO; proveniencia parcial permanece TRACEABILITY_DEBT_OPEN sem bloquear o uso documental."
6,AW139,A139-NOT-02,Treinamento Noturno Offshore,NOTURNO,15,774,A139-OFF-17,OEI Antes do TDP — Decolagem Rejeitada,APR,EMERGENCIA,AW139,production-d1-read-only:2026-07-15:modelo=A139-NOT-02:ordem=15,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),,SIM,PRODUCAO_READ_ONLY,PRESENTE_EM_PRODUCAO_NAO_LOCALIZADO_NO_GITHUB,production-d1-read-only:2026-07-15,Codigo de manobra ativo em producao sem localizacao nas fontes versionadas pesquisadas.,"Usar o snapshot canonico de 2026-07-15 como baseline documental completa: manobra_codigo_atual, manobra_nome_atual, ordem, aplicabilidade e relacao modelo-manobra sao canonicos; qualquer divergencia deve ser corrigida no PTO; proveniencia parcial permanece TRACEABILITY_DEBT_OPEN sem bloquear o uso documental."
6,AW139,A139-NOT-02,Treinamento Noturno Offshore,NOTURNO,16,775,A139-OFF-18,OEI Após o TDP — Fly-Away Monomotor,APR,EMERGENCIA,AW139,production-d1-read-only:2026-07-15:modelo=A139-NOT-02:ordem=16,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),,SIM,PRODUCAO_READ_ONLY,PRESENTE_EM_PRODUCAO_NAO_LOCALIZADO_NO_GITHUB,production-d1-read-only:2026-07-15,Codigo de manobra ativo em producao sem localizacao nas fontes versionadas pesquisadas.,"Usar o snapshot canonico de 2026-07-15 como baseline documental completa: manobra_codigo_atual, manobra_nome_atual, ordem, aplicabilidade e relacao modelo-manobra sao canonicos; qualquer divergencia deve ser corrigida no PTO; proveniencia parcial permanece TRACEABILITY_DEBT_OPEN sem bloquear o uso documental."
6,AW139,A139-NOT-02,Treinamento Noturno Offshore,NOTURNO,17,777,A139-OFF-20,OEI Após o LDP — Pouso Comprometido,APR,EMERGENCIA,AW139,production-d1-read-only:2026-07-15:modelo=A139-NOT-02:ordem=17,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),,SIM,PRODUCAO_READ_ONLY,PRESENTE_EM_PRODUCAO_NAO_LOCALIZADO_NO_GITHUB,production-d1-read-only:2026-07-15,Codigo de manobra ativo em producao sem localizacao nas fontes versionadas pesquisadas.,"Usar o snapshot canonico de 2026-07-15 como baseline documental completa: manobra_codigo_atual, manobra_nome_atual, ordem, aplicabilidade e relacao modelo-manobra sao canonicos; qualquer divergencia deve ser corrigida no PTO; proveniencia parcial permanece TRACEABILITY_DEBT_OPEN sem bloquear o uso documental."
6,AW139,A139-NOT-02,Treinamento Noturno Offshore,NOTURNO,18,801,A139-CRM-22,Comunicação Noturna — ATC e Rádio Plataforma,CRM,CRM,AW139,production-d1-read-only:2026-07-15:modelo=A139-NOT-02:ordem=18,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),,SIM,PRODUCAO_READ_ONLY,PRESENTE_EM_PRODUCAO_NAO_LOCALIZADO_NO_GITHUB,production-d1-read-only:2026-07-15,Codigo de manobra ativo em producao sem localizacao nas fontes versionadas pesquisadas.,"Usar o snapshot canonico de 2026-07-15 como baseline documental completa: manobra_codigo_atual, manobra_nome_atual, ordem, aplicabilidade e relacao modelo-manobra sao canonicos; qualquer divergencia deve ser corrigida no PTO; proveniencia parcial permanece TRACEABILITY_DEBT_OPEN sem bloquear o uso documental."
6,AW139,A139-P-01/04-C1,Ciclo 1 / VFR-emergências,PERIODICO,1,402,CAU-HOT-65,Hot start,POWERPLANT,EMERGENCIA,AW139,production-d1-read-only:2026-07-15:modelo=A139-P-01/04-C1:ordem=1,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),,SIM,PRODUCAO_READ_ONLY,DIVERGENCIA_GITHUB_PRODUCAO,docs/analysis/composicao-curricular-implementation-sonnet-20260713/CURRICULUM_CHANGE_PLAN.json vs production-d1-read-only:2026-07-15,"Codigo do modelo atual esta versionado, mas a composicao detalhada documentada mais recente nao reproduz o estado efetivo de producao.","Usar o snapshot canonico de 2026-07-15 como baseline documental completa: manobra_codigo_atual, manobra_nome_atual, ordem, aplicabilidade e relacao modelo-manobra sao canonicos; qualquer divergencia deve ser corrigida no PTO; proveniencia parcial permanece TRACEABILITY_DEBT_OPEN sem bloquear o uso documental."
6,AW139,A139-P-01/04-C1,Ciclo 1 / VFR-emergências,PERIODICO,2,366,A139-VOO-03,Hover & taxi,VOO_BASICO,PROCEDIMENTO_NORMAL,AW139,production-d1-read-only:2026-07-15:modelo=A139-P-01/04-C1:ordem=2,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),,SIM,PRODUCAO_READ_ONLY,PRESENTE_EM_PRODUCAO_NAO_LOCALIZADO_NO_GITHUB,production-d1-read-only:2026-07-15,Codigo de manobra ativo em producao sem localizacao nas fontes versionadas pesquisadas.,"Usar o snapshot canonico de 2026-07-15 como baseline documental completa: manobra_codigo_atual, manobra_nome_atual, ordem, aplicabilidade e relacao modelo-manobra sao canonicos; qualquer divergencia deve ser corrigida no PTO; proveniencia parcial permanece TRACEABILITY_DEBT_OPEN sem bloquear o uso documental."
6,AW139,A139-P-01/04-C1,Ciclo 1 / VFR-emergências,PERIODICO,3,370,A139-NRM-02,Decolagens & pousos,PROCEDIMENTOS,PROCEDIMENTO_NORMAL,AW139,production-d1-read-only:2026-07-15:modelo=A139-P-01/04-C1:ordem=3,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),,SIM,PRODUCAO_READ_ONLY,PRESENTE_EM_PRODUCAO_NAO_LOCALIZADO_NO_GITHUB,production-d1-read-only:2026-07-15,Codigo de manobra ativo em producao sem localizacao nas fontes versionadas pesquisadas.,"Usar o snapshot canonico de 2026-07-15 como baseline documental completa: manobra_codigo_atual, manobra_nome_atual, ordem, aplicabilidade e relacao modelo-manobra sao canonicos; qualquer divergencia deve ser corrigida no PTO; proveniencia parcial permanece TRACEABILITY_DEBT_OPEN sem bloquear o uso documental."
6,AW139,A139-P-01/04-C1,Ciclo 1 / VFR-emergências,PERIODICO,4,380,A139-OFF-01A,Navegação offshore,PROCEDIMENTOS,PROCEDIMENTO_NORMAL,AW139,production-d1-read-only:2026-07-15:modelo=A139-P-01/04-C1:ordem=4,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),,SIM,PRODUCAO_READ_ONLY,PRESENTE_EM_PRODUCAO_NAO_LOCALIZADO_NO_GITHUB,production-d1-read-only:2026-07-15,Codigo de manobra ativo em producao sem localizacao nas fontes versionadas pesquisadas.,"Usar o snapshot canonico de 2026-07-15 como baseline documental completa: manobra_codigo_atual, manobra_nome_atual, ordem, aplicabilidade e relacao modelo-manobra sao canonicos; qualquer divergencia deve ser corrigida no PTO; proveniencia parcial permanece TRACEABILITY_DEBT_OPEN sem bloquear o uso documental."
6,AW139,A139-P-01/04-C1,Ciclo 1 / VFR-emergências,PERIODICO,5,384,WAR-OUT-15,Engine failure,POWERPLANT,EMERGENCIA,AW139,production-d1-read-only:2026-07-15:modelo=A139-P-01/04-C1:ordem=5,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),,SIM,PRODUCAO_READ_ONLY,DIVERGENCIA_GITHUB_PRODUCAO,docs/analysis/composicao-curricular-implementation-sonnet-20260713/CURRICULUM_CHANGE_PLAN.json vs production-d1-read-only:2026-07-15,"Codigo do modelo atual esta versionado, mas a composicao detalhada documentada mais recente nao reproduz o estado efetivo de producao.","Usar o snapshot canonico de 2026-07-15 como baseline documental completa: manobra_codigo_atual, manobra_nome_atual, ordem, aplicabilidade e relacao modelo-manobra sao canonicos; qualquer divergencia deve ser corrigida no PTO; proveniencia parcial permanece TRACEABILITY_DEBT_OPEN sem bloquear o uso documental."
6,AW139,A139-P-01/04-C1,Ciclo 1 / VFR-emergências,PERIODICO,6,386,WAR-IDL-16,Engine stuck IDLE,POWERPLANT,EMERGENCIA,AW139,production-d1-read-only:2026-07-15:modelo=A139-P-01/04-C1:ordem=6,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),,SIM,PRODUCAO_READ_ONLY,DIVERGENCIA_GITHUB_PRODUCAO,docs/analysis/composicao-curricular-implementation-sonnet-20260713/CURRICULUM_CHANGE_PLAN.json vs production-d1-read-only:2026-07-15,"Codigo do modelo atual esta versionado, mas a composicao detalhada documentada mais recente nao reproduz o estado efetivo de producao.","Usar o snapshot canonico de 2026-07-15 como baseline documental completa: manobra_codigo_atual, manobra_nome_atual, ordem, aplicabilidade e relacao modelo-manobra sao canonicos; qualquer divergencia deve ser corrigida no PTO; proveniencia parcial permanece TRACEABILITY_DEBT_OPEN sem bloquear o uso documental."
6,AW139,A139-P-01/04-C1,Ciclo 1 / VFR-emergências,PERIODICO,7,403,CAU-CST-59,Compressor stall,POWERPLANT,EMERGENCIA,AW139,production-d1-read-only:2026-07-15:modelo=A139-P-01/04-C1:ordem=7,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),,SIM,PRODUCAO_READ_ONLY,DIVERGENCIA_GITHUB_PRODUCAO,docs/analysis/composicao-curricular-implementation-sonnet-20260713/CURRICULUM_CHANGE_PLAN.json vs production-d1-read-only:2026-07-15,"Codigo do modelo atual esta versionado, mas a composicao detalhada documentada mais recente nao reproduz o estado efetivo de producao.","Usar o snapshot canonico de 2026-07-15 como baseline documental completa: manobra_codigo_atual, manobra_nome_atual, ordem, aplicabilidade e relacao modelo-manobra sao canonicos; qualquer divergencia deve ser corrigida no PTO; proveniencia parcial permanece TRACEABILITY_DEBT_OPEN sem bloquear o uso documental."
6,AW139,A139-P-01/04-C1,Ciclo 1 / VFR-emergências,PERIODICO,8,404,CAU-OVS-64,Engine overspeed,POWERPLANT,EMERGENCIA,AW139,production-d1-read-only:2026-07-15:modelo=A139-P-01/04-C1:ordem=8,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),,SIM,PRODUCAO_READ_ONLY,DIVERGENCIA_GITHUB_PRODUCAO,docs/analysis/composicao-curricular-implementation-sonnet-20260713/CURRICULUM_CHANGE_PLAN.json vs production-d1-read-only:2026-07-15,"Codigo do modelo atual esta versionado, mas a composicao detalhada documentada mais recente nao reproduz o estado efetivo de producao.","Usar o snapshot canonico de 2026-07-15 como baseline documental completa: manobra_codigo_atual, manobra_nome_atual, ordem, aplicabilidade e relacao modelo-manobra sao canonicos; qualquer divergencia deve ser corrigida no PTO; proveniencia parcial permanece TRACEABILITY_DEBT_OPEN sem bloquear o uso documental."
6,AW139,A139-P-01/04-C1,Ciclo 1 / VFR-emergências,PERIODICO,9,382,WAR-LOW-29,Rotor RPM low,SISTEMAS_MECANICOS,EMERGENCIA,AW139,production-d1-read-only:2026-07-15:modelo=A139-P-01/04-C1:ordem=9,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),,SIM,PRODUCAO_READ_ONLY,DIVERGENCIA_GITHUB_PRODUCAO,docs/analysis/composicao-curricular-implementation-sonnet-20260713/CURRICULUM_CHANGE_PLAN.json vs production-d1-read-only:2026-07-15,"Codigo do modelo atual esta versionado, mas a composicao detalhada documentada mais recente nao reproduz o estado efetivo de producao.","Usar o snapshot canonico de 2026-07-15 como baseline documental completa: manobra_codigo_atual, manobra_nome_atual, ordem, aplicabilidade e relacao modelo-manobra sao canonicos; qualquer divergencia deve ser corrigida no PTO; proveniencia parcial permanece TRACEABILITY_DEBT_OPEN sem bloquear o uso documental."
6,AW139,A139-P-01/04-C1,Ciclo 1 / VFR-emergências,PERIODICO,10,383,WAR-HIG-29,Rotor RPM high,SISTEMAS_MECANICOS,EMERGENCIA,AW139,production-d1-read-only:2026-07-15:modelo=A139-P-01/04-C1:ordem=10,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),,SIM,PRODUCAO_READ_ONLY,DIVERGENCIA_GITHUB_PRODUCAO,docs/analysis/composicao-curricular-implementation-sonnet-20260713/CURRICULUM_CHANGE_PLAN.json vs production-d1-read-only:2026-07-15,"Codigo do modelo atual esta versionado, mas a composicao detalhada documentada mais recente nao reproduz o estado efetivo de producao.","Usar o snapshot canonico de 2026-07-15 como baseline documental completa: manobra_codigo_atual, manobra_nome_atual, ordem, aplicabilidade e relacao modelo-manobra sao canonicos; qualquer divergencia deve ser corrigida no PTO; proveniencia parcial permanece TRACEABILITY_DEBT_OPEN sem bloquear o uso documental."
6,AW139,A139-P-01/04-C1,Ciclo 1 / VFR-emergências,PERIODICO,11,391,WAR-FIR-21,Engine fire,SISTEMAS,EMERGENCIA,AW139,production-d1-read-only:2026-07-15:modelo=A139-P-01/04-C1:ordem=11,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),,SIM,PRODUCAO_READ_ONLY,DIVERGENCIA_GITHUB_PRODUCAO,docs/analysis/composicao-curricular-implementation-sonnet-20260713/CURRICULUM_CHANGE_PLAN.json vs production-d1-read-only:2026-07-15,"Codigo do modelo atual esta versionado, mas a composicao detalhada documentada mais recente nao reproduz o estado efetivo de producao.","Usar o snapshot canonico de 2026-07-15 como baseline documental completa: manobra_codigo_atual, manobra_nome_atual, ordem, aplicabilidade e relacao modelo-manobra sao canonicos; qualquer divergencia deve ser corrigida no PTO; proveniencia parcial permanece TRACEABILITY_DEBT_OPEN sem bloquear o uso documental."
6,AW139,A139-P-01/04-C1,Ciclo 1 / VFR-emergências,PERIODICO,12,368,A139-VOO-17,Autorotação,VOO_BASICO,PROCEDIMENTO_NORMAL,AW139,production-d1-read-only:2026-07-15:modelo=A139-P-01/04-C1:ordem=12,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),,SIM,PRODUCAO_READ_ONLY,PRESENTE_EM_PRODUCAO_NAO_LOCALIZADO_NO_GITHUB,production-d1-read-only:2026-07-15,Codigo de manobra ativo em producao sem localizacao nas fontes versionadas pesquisadas.,"Usar o snapshot canonico de 2026-07-15 como baseline documental completa: manobra_codigo_atual, manobra_nome_atual, ordem, aplicabilidade e relacao modelo-manobra sao canonicos; qualquer divergencia deve ser corrigida no PTO; proveniencia parcial permanece TRACEABILITY_DEBT_OPEN sem bloquear o uso documental."
6,AW139,A139-P-01/04-C1,Ciclo 1 / VFR-emergências,PERIODICO,13,392,WAR-CAB-23,Cabin/cockpit smoke,SISTEMAS,EMERGENCIA,AW139,production-d1-read-only:2026-07-15:modelo=A139-P-01/04-C1:ordem=13,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),,SIM,PRODUCAO_READ_ONLY,DIVERGENCIA_GITHUB_PRODUCAO,docs/analysis/composicao-curricular-implementation-sonnet-20260713/CURRICULUM_CHANGE_PLAN.json vs production-d1-read-only:2026-07-15,"Codigo do modelo atual esta versionado, mas a composicao detalhada documentada mais recente nao reproduz o estado efetivo de producao.","Usar o snapshot canonico de 2026-07-15 como baseline documental completa: manobra_codigo_atual, manobra_nome_atual, ordem, aplicabilidade e relacao modelo-manobra sao canonicos; qualquer divergencia deve ser corrigida no PTO; proveniencia parcial permanece TRACEABILITY_DEBT_OPEN sem bloquear o uso documental."
6,AW139,A139-P-01/04-C1,Ciclo 1 / VFR-emergências,PERIODICO,14,433,CAU-MGP-105,MGB chip detected,SISTEMAS_MECANICOS,EMERGENCIA,AW139,production-d1-read-only:2026-07-15:modelo=A139-P-01/04-C1:ordem=14,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),,SIM,PRODUCAO_READ_ONLY,DIVERGENCIA_GITHUB_PRODUCAO,docs/analysis/composicao-curricular-implementation-sonnet-20260713/CURRICULUM_CHANGE_PLAN.json vs production-d1-read-only:2026-07-15,"Codigo do modelo atual esta versionado, mas a composicao detalhada documentada mais recente nao reproduz o estado efetivo de producao.","Usar o snapshot canonico de 2026-07-15 como baseline documental completa: manobra_codigo_atual, manobra_nome_atual, ordem, aplicabilidade e relacao modelo-manobra sao canonicos; qualquer divergencia deve ser corrigida no PTO; proveniencia parcial permanece TRACEABILITY_DEBT_OPEN sem bloquear o uso documental."
